date,equity,ret,drawdown
2021-04-19,1.0,0.0,0.0
2021-04-20,1.0,0.0,0.0
2021-04-21,1.0,0.0,0.0
2021-04-22,1.0,0.0,0.0
2021-04-23,1.0,0.0,0.0
2021-04-24,1.0,0.0,0.0
2021-04-25,1.0,0.0,0.0
2021-04-26,1.0,0.0,0.0
2021-04-27,1.0,0.0,0.0
2021-04-28,1.0,0.0,0.0
2021-04-29,1.0,0.0,0.0
2021-04-30,1.0,0.0,0.0
2021-05-01,1.0,0.0,0.0
2021-05-02,1.0,0.0,0.0
2021-05-03,1.0,0.0,0.0
2021-05-04,1.0,0.0,0.0
2021-05-05,1.0,0.0,0.0
2021-05-06,1.0,0.0,0.0
2021-05-07,1.0,0.0,0.0
2021-05-08,1.0,0.0,0.0
2021-05-09,1.0,0.0,0.0
2021-05-10,1.0,0.0,0.0
2021-05-11,1.0,0.0,0.0
2021-05-12,1.0,0.0,0.0
2021-05-13,1.0,0.0,0.0
2021-05-14,1.0,0.0,0.0
2021-05-15,1.0,0.0,0.0
2021-05-16,1.0,0.0,0.0
2021-05-17,1.0,0.0,0.0
2021-05-18,1.0,0.0,0.0
2021-05-19,1.0,0.0,0.0
2021-05-20,1.0,0.0,0.0
2021-05-21,1.0,0.0,0.0
2021-05-22,1.0,0.0,0.0
2021-05-23,1.0,0.0,0.0
2021-05-24,1.0,0.0,0.0
2021-05-25,1.0,0.0,0.0
2021-05-26,1.0,0.0,0.0
2021-05-27,1.0,0.0,0.0
2021-05-28,1.0,0.0,0.0
2021-05-29,1.0,0.0,0.0
2021-05-30,1.0,0.0,0.0
2021-05-31,1.0,0.0,0.0
2021-06-01,1.0,0.0,0.0
2021-06-02,1.0,0.0,0.0
2021-06-03,1.0,0.0,0.0
2021-06-04,1.0,0.0,0.0
2021-06-05,1.0,0.0,0.0
2021-06-06,1.0,0.0,0.0
2021-06-07,1.0,0.0,0.0
2021-06-08,1.0,0.0,0.0
2021-06-09,1.0,0.0,0.0
2021-06-10,1.0,0.0,0.0
2021-06-11,1.0,0.0,0.0
2021-06-12,1.0,0.0,0.0
2021-06-13,1.0,0.0,0.0
2021-06-14,1.0,0.0,0.0
2021-06-15,1.0,0.0,0.0
2021-06-16,1.0,0.0,0.0
2021-06-17,1.0,0.0,0.0
2021-06-18,1.0,0.0,0.0
2021-06-19,1.0,0.0,0.0
2021-06-20,1.0,0.0,0.0
2021-06-21,1.0,0.0,0.0
2021-06-22,1.0,0.0,0.0
2021-06-23,1.0,0.0,0.0
2021-06-24,1.0,0.0,0.0
2021-06-25,1.0,0.0,0.0
2021-06-26,1.0,0.0,0.0
2021-06-27,1.0,0.0,0.0
2021-06-28,1.0,0.0,0.0
2021-06-29,1.0,0.0,0.0
2021-06-30,1.0,0.0,0.0
2021-07-01,1.0,0.0,0.0
2021-07-02,1.0,0.0,0.0
2021-07-03,1.0,0.0,0.0
2021-07-04,1.0,0.0,0.0
2021-07-05,1.0,0.0,0.0
2021-07-06,1.0,0.0,0.0
2021-07-07,1.0,0.0,0.0
2021-07-08,1.0,0.0,0.0
2021-07-09,1.0,0.0,0.0
2021-07-10,1.0,0.0,0.0
2021-07-11,1.0,0.0,0.0
2021-07-12,1.0,0.0,0.0
2021-07-13,1.0,0.0,0.0
2021-07-14,1.0,0.0,0.0
2021-07-15,1.0,0.0,0.0
2021-07-16,1.0,0.0,0.0
2021-07-17,1.0,0.0,0.0
2021-07-18,1.0,0.0,0.0
2021-07-19,1.0,0.0,0.0
2021-07-20,1.0,0.0,0.0
2021-07-21,1.0,0.0,0.0
2021-07-22,1.0,0.0,0.0
2021-07-23,1.0,0.0,0.0
2021-07-24,1.0,0.0,0.0
2021-07-25,1.0,0.0,0.0
2021-07-26,1.0,0.0,0.0
2021-07-27,1.0,0.0,0.0
2021-07-28,1.0,0.0,0.0
2021-07-29,1.0,0.0,0.0
2021-07-30,1.0,0.0,0.0
2021-07-31,1.0,0.0,0.0
2021-08-01,1.0,0.0,0.0
2021-08-02,1.0,0.0,0.0
2021-08-03,1.0,0.0,0.0
2021-08-04,1.0,0.0,0.0
2021-08-05,1.0,0.0,0.0
2021-08-06,1.0,0.0,0.0
2021-08-07,1.0,0.0,0.0
2021-08-08,1.0,0.0,0.0
2021-08-09,1.0,0.0,0.0
2021-08-10,1.0,0.0,0.0
2021-08-11,1.0,0.0,0.0
2021-08-12,1.0,0.0,0.0
2021-08-13,1.0,0.0,0.0
2021-08-14,1.0,0.0,0.0
2021-08-15,1.0,0.0,0.0
2021-08-16,1.0,0.0,0.0
2021-08-17,1.0021508694522647,0.00272807868183603,0.0
2021-08-18,1.017095849580258,0.014912904417437155,0.0
2021-08-19,1.0384470288498708,0.020992298098969034,0.0
2021-08-20,1.0649983726330026,0.02556831792618111,0.0
2021-08-21,1.069835491437743,0.004541902531533158,0.0
2021-08-22,1.0845786684794307,0.013780788877993378,0.0
2021-08-23,1.0957791559903836,0.01032704020138591,0.0
2021-08-24,1.0787639108002995,-0.01552798763972225,-0.015527987639722296
2021-08-25,1.0844254250773355,0.00524814949810096,-0.01036133134215933
2021-08-26,1.0548412391661453,-0.027280977766710478,-0.037359641858890735
2021-08-27,1.0908198440471515,0.034108075741755554,-0.004525831611343012
2021-08-28,1.087871462872464,-0.0027029038670111113,-0.007216502590590479
2021-08-29,1.0847886284155561,-0.0028338223421797873,-0.010029874646496628
2021-08-30,1.0736577523245165,-0.010260870919431894,-0.020187830316842792
2021-08-31,1.082489540144078,0.008683857350976935,-0.012128005696817823
2021-09-01,1.1174877138271213,0.03233118878763962,0.0
2021-09-02,1.1187448994677245,0.0011250107048583252,0.0
2021-09-03,1.1252599844717521,0.0058235662188291645,0.0
2021-09-04,1.1353747299032113,0.008988807538737532,0.0
2021-09-05,1.1432056661360026,0.006897226110941158,0.0
2021-09-06,1.142448017420099,-0.0006627405184794924,-0.0006627405184793655
2021-09-07,1.0861007540847387,-0.04932151176786566,-0.049951564922063985
2021-09-08,1.0895291214653002,0.0031565831877637665,-0.04695265800433557
2021-09-09,1.1078839691559672,0.016846587511108988,-0.03089706255517577
2021-09-10,1.0992279707039114,-0.007813091165720435,-0.0384687521543996
2021-09-11,1.121185498613589,0.019975408645775725,-0.01926177255300099
2021-09-12,1.1447713615296153,0.02103653939976179,0.0
2021-09-13,1.1255268726452137,-0.01681077071904348,-0.016810770719043577
2021-09-14,1.135627050541641,0.009367584737512553,-0.007987892862515222
2021-09-15,1.1462785346822582,0.009379385719578321,0.0
2021-09-16,1.141635534165557,-0.004050499399771152,-0.004050499399771201
2021-09-17,1.1314260250466124,-0.008942879591083313,-0.012957155862438618
2021-09-18,1.1337089979857602,0.002017783654087103,-0.010965516945654175
2021-09-19,1.1233388287430233,-0.009147117347715675,-0.02001233142308967
2021-09-20,1.089232330382913,-0.03036171944512435,-0.04976644207610326
2021-09-21,1.0772171845935001,-0.01103083837512339,-0.060248314872180186
2021-09-22,1.1199673791064986,0.039685771007385774,-0.022953544692392636
2021-09-23,1.1315146200216992,0.010310336828214365,-0.012879866641358206
2021-09-24,1.1196775243913093,-0.010461283858765203,-0.0232064105591252
2021-09-25,1.1166625928006255,-0.0026926784944824133,-0.02583660165096091
2021-09-26,1.1152125142325642,-0.001298582559682994,-0.02710163325033854
2021-09-27,1.104684205676444,-0.009440629854629207,-0.03628640661699534
2021-09-28,1.104289311092188,0.0,-0.03663090803816649
2021-09-29,1.104289311092188,0.0,-0.03663090803816649
2021-09-30,1.104289311092188,0.0,-0.03663090803816649
2021-10-01,1.104289311092188,0.0,-0.03663090803816649
2021-10-02,1.104289311092188,0.0,-0.03663090803816649
2021-10-03,1.104289311092188,0.0,-0.03663090803816649
2021-10-04,1.104289311092188,0.0,-0.03663090803816649
2021-10-05,1.104289311092188,0.0,-0.03663090803816649
2021-10-06,1.104289311092188,0.0,-0.03663090803816649
2021-10-07,1.104289311092188,0.0,-0.03663090803816649
2021-10-08,1.104289311092188,0.0,-0.03663090803816649
2021-10-09,1.104289311092188,0.0,-0.03663090803816649
2021-10-10,1.104289311092188,0.0,-0.03663090803816649
2021-10-11,1.104289311092188,0.0,-0.03663090803816649
2021-10-12,1.1013342522557448,-0.0024895408551737623,-0.03920886683878422
2021-10-13,1.1142694681008676,0.011745040907089853,-0.027924335676636658
2021-10-14,1.111210796921776,-0.002745001336440383,-0.03059268467432552
2021-10-15,1.1108680340767436,-0.0003084588864522115,-0.030891706975329614
2021-10-16,1.1094202662719035,-0.0013032761412055196,-0.03215472269187314
2021-10-17,1.106173823509613,-0.0029262515396439766,-0.034986881424733274
2021-10-18,1.1048563552802335,-0.00119101374610316,-0.0361362253141263
2021-10-19,1.104848024884372,-7.5397999221956855e-06,-0.03614349265413974
2021-10-20,1.1101050118318139,0.00475810865299071,-0.031557358666296054
2021-10-21,1.1049662643006835,-0.004629064346489881,-0.03604034196891437
2021-10-22,1.1064427348364982,0.001336213225250944,-0.03475228632524485
2021-10-23,1.106188178507044,-0.0002300673333012739,-0.03497435829270501
2021-10-24,1.103268073826041,-0.0026397901710937663,-0.03752182349653732
2021-10-25,1.1063641495755958,0.002806276935774915,-0.03482084318862899
2021-10-26,1.114711165871194,0.008349982903319285,-0.02753900370280815
2021-10-27,1.0718606829359454,-0.03844088428212622,-0.06492126433034962
2021-10-28,1.0947301372182119,0.02133621901274027,-0.04497021963194592
2021-10-29,1.1119370045987906,0.01571790781635253,-0.029959149582249434
2021-10-30,1.1016523224179366,-0.009249338890888907,-0.03893138614576919
2021-10-31,1.1068310921360736,0.004700911179282382,-0.034413487954844446
2021-11-01,1.114828376500257,0.007225388246683031,-0.02743675051955763
2021-11-02,1.1316816901389153,0.01511740640435194,-0.012734116623224545
2021-11-03,1.1479795879104266,0.014401485783083524,0.0
2021-11-04,1.1467229788952151,-0.001094626619188221,-0.0010946266191882437
2021-11-05,1.140980094970758,-0.005008083059423807,-0.00609722769758414
2021-11-06,1.143863033702757,0.002526721320298537,-0.003585912372503608
2021-11-07,1.165418339130186,0.01884430634815871,0.0
2021-11-08,1.1926482312126114,0.02336490783451077,0.0
2021-11-09,1.2031952198207552,0.00939288492881549,0.0
2021-11-10,1.184779178156973,-0.01530594650012461,-0.015305946500124623
2021-11-11,1.1999919337463365,0.01284016116237641,-0.0026623161575524135
2021-11-12,1.1899431085335979,-0.008374077300141962,-0.011014099016393608
2021-11-13,1.2013483745690439,0.009584715398285742,-0.0015349506225484921
2021-11-14,1.205314034210198,0.0033010072058212102,0.0
2021-11-15,1.1921215014902005,-0.010945307484652379,-0.0109453074846525
2021-11-16,1.157112089883028,-0.029367318317310123,-0.039991191472979915
2021-11-17,1.1653771476178856,0.007142832407613185,-0.03313400944383904
2021-11-18,1.1298241088862269,-0.030507753480777913,-0.06263091873267468
2021-11-19,1.160746835301638,0.027369504839026997,-0.03697559112697424
2021-11-20,1.1818514394455977,0.01818191831509534,-0.019465959989401926
2021-11-21,1.1935501919468894,0.00989866586512733,-0.009759981157953623
2021-11-22,1.1758847103325818,-0.014800786538764736,-0.024416312298977116
2021-11-23,1.1854272479370787,0.008301521939990874,-0.016499257213204555
2021-11-24,1.1853002842093536,-0.00010710377034605289,-0.01660459385089519
2021-11-25,1.2046983387669201,0.016365519198795957,-0.0005108174515543462
2021-11-26,1.1564719597893116,-0.0400319129077334,-0.04052228135955538
2021-11-27,1.1641997393752639,0.006682202296854744,-0.0341108571442752
2021-11-28,1.1704837016955463,0.005397666833059615,-0.02889730935347057
2021-11-29,1.1849694323696398,0.012375849961097096,-0.016879088157211508
2021-11-30,1.1845042214998276,-0.0003925931396237686,-0.01726505468262174
2021-12-01,1.184249075506716,-0.0002154031944170398,-0.017476738929108282
2021-12-02,1.1729262557223517,-0.009561181020571666,-0.026870821685129553
2021-12-03,1.15170128713449,-0.0180957400214306,-0.04448031430318378
2021-12-04,1.114354118851892,-0.03242782542643537,-0.0754657398624824
2021-12-05,1.100231635998664,-0.012673245079201804,-0.08718258912532373
2021-12-06,1.1092232599262284,0.008172482623991261,-0.07972260469607384
2021-12-07,1.1044730638097138,-0.004071392563535245,-0.08366364908922841
2021-12-08,1.113452137900477,0.008129735694767602,-0.07621407674881597
2021-12-09,1.0954285885148227,-0.016187089477989865,-0.09116748214699044
2021-12-10,1.0847060634543408,-0.009788429088763751,-0.10006352480155722
2021-12-11,1.0975553640939386,0.011845882559813498,-0.089402983005064
2021-12-12,1.1000401544876734,0.002263931711350129,-0.08734145354202816
2021-12-13,1.077100598319942,-0.020853380737192492,-0.1063734696943689
2021-12-14,1.087241288320929,0.009414803052569637,-0.09796015190899032
2021-12-15,1.104597617135766,0.015963640271278765,-0.08356031226370642
2021-12-16,1.0979216577203195,-0.006043793062633594,-0.08909908409076905
2021-12-17,1.1020230765233188,0.003735620637555545,-0.08569630383053028
2021-12-18,1.1096677972723972,0.006936987901556518,-0.07935379015185418
2021-12-19,1.1043712222176225,-0.004773117745503506,-0.08374814291341093
2021-12-20,1.1065732050950299,0.001993879261889575,-0.0819212473368981
2021-12-21,1.1059295919735352,0.00016215618268513443,-0.08245522694986795
2021-12-22,1.1057719821569412,-0.000142513427380794,-0.08258598940025075
2021-12-23,1.1059863697248598,0.0001938804485718167,-0.08240812076034965
2021-12-24,1.1057719847727832,-0.00019384050106329337,-0.08258598722999311
2021-12-25,1.1057955577109069,2.131808225239395e-05,-0.08256642972260941
2021-12-26,1.1057542160403484,-3.738635977533964e-05,-0.08260072922413775
2021-12-27,1.105747857109521,-5.7507633569484945e-06,-0.08260600497024784
2021-12-28,1.1055419183085284,-0.00018624390693448386,-0.0827768640120804
2021-12-29,1.1053849448541644,-0.0001419877905708715,-0.08290709849861977
2021-12-30,1.1053825152332843,-2.197986222988027e-06,-0.08290911425618253
2021-12-31,1.1055233041603298,0.000127366703476263,-0.08279230741327737
2022-01-01,1.1056802888582729,0.00014200035164546577,-0.08266206359839812
2022-01-02,1.1056839895703738,3.3470001575253806e-06,-0.08265899326818049
2022-01-03,1.1056183752671216,-5.934272710041608e-05,-0.08271343078520088
2022-01-04,1.1051132392980438,0.0,-0.08313252154058959
2022-01-05,1.1051132392980438,0.0,-0.08313252154058959
2022-01-06,1.1051132392980438,0.0,-0.08313252154058959
2022-01-07,1.1051132392980438,0.0,-0.08313252154058959
2022-01-08,1.1051132392980438,0.0,-0.08313252154058959
2022-01-09,1.1051132392980438,0.0,-0.08313252154058959
2022-01-10,1.1051132392980438,0.0,-0.08313252154058959
2022-01-11,1.1051132392980438,0.0,-0.08313252154058959
2022-01-12,1.1051132392980438,0.0,-0.08313252154058959
2022-01-13,1.1051132392980438,0.0,-0.08313252154058959
2022-01-14,1.1051132392980438,0.0,-0.08313252154058959
2022-01-15,1.1051132392980438,0.0,-0.08313252154058959
2022-01-16,1.1051132392980438,0.0,-0.08313252154058959
2022-01-17,1.1051132392980438,0.0,-0.08313252154058959
2022-01-18,1.1051132392980438,0.0,-0.08313252154058959
2022-01-19,1.1051132392980438,0.0,-0.08313252154058959
2022-01-20,1.1051132392980438,0.0,-0.08313252154058959
2022-01-21,1.1051132392980438,0.0,-0.08313252154058959
2022-01-22,1.1051132392980438,0.0,-0.08313252154058959
2022-01-23,1.1051132392980438,0.0,-0.08313252154058959
2022-01-24,1.1051132392980438,0.0,-0.08313252154058959
2022-01-25,1.1051132392980438,0.0,-0.08313252154058959
2022-01-26,1.1051132392980438,0.0,-0.08313252154058959
2022-01-27,1.1051132392980438,0.0,-0.08313252154058959
2022-01-28,1.1051132392980438,0.0,-0.08313252154058959
2022-01-29,1.1051132392980438,0.0,-0.08313252154058959
2022-01-30,1.1051132392980438,0.0,-0.08313252154058959
2022-01-31,1.1051132392980438,0.0,-0.08313252154058959
2022-02-01,1.1051132392980438,0.0,-0.08313252154058959
2022-02-02,1.1051132392980438,0.0,-0.08313252154058959
2022-02-03,1.1051132392980438,0.0,-0.08313252154058959
2022-02-04,1.1051132392980438,0.0,-0.08313252154058959
2022-02-05,1.1051132392980438,0.0,-0.08313252154058959
2022-02-06,1.1051132392980438,0.0,-0.08313252154058959
2022-02-07,1.1051132392980438,0.0,-0.08313252154058959
2022-02-08,1.1051132392980438,0.0,-0.08313252154058959
2022-02-09,1.1051132392980438,0.0,-0.08313252154058959
2022-02-10,1.1051132392980438,0.0,-0.08313252154058959
2022-02-11,1.1051132392980438,0.0,-0.08313252154058959
2022-02-12,1.1051132392980438,0.0,-0.08313252154058959
2022-02-13,1.1051132392980438,0.0,-0.08313252154058959
2022-02-14,1.1051132392980438,0.0,-0.08313252154058959
2022-02-15,1.1051132392980438,0.0,-0.08313252154058959
2022-02-16,1.1051132392980438,0.0,-0.08313252154058959
2022-02-17,1.1051132392980438,0.0,-0.08313252154058959
2022-02-18,1.1051132392980438,0.0,-0.08313252154058959
2022-02-19,1.1051132392980438,0.0,-0.08313252154058959
2022-02-20,1.1051132392980438,0.0,-0.08313252154058959
2022-02-21,1.1051132392980438,0.0,-0.08313252154058959
2022-02-22,1.1051132392980438,0.0,-0.08313252154058959
2022-02-23,1.1051132392980438,0.0,-0.08313252154058959
2022-02-24,1.1051132392980438,0.0,-0.08313252154058959
2022-02-25,1.1051132392980438,0.0,-0.08313252154058959
2022-02-26,1.1051132392980438,0.0,-0.08313252154058959
2022-02-27,1.1051132392980438,0.0,-0.08313252154058959
2022-02-28,1.1051132392980438,0.0,-0.08313252154058959
2022-03-01,1.1051132392980438,0.0,-0.08313252154058959
2022-03-02,1.1051132392980438,0.0,-0.08313252154058959
2022-03-03,1.1051132392980438,0.0,-0.08313252154058959
2022-03-04,1.1051132392980438,0.0,-0.08313252154058959
2022-03-05,1.1051132392980438,0.0,-0.08313252154058959
2022-03-06,1.1051132392980438,0.0,-0.08313252154058959
2022-03-07,1.1051132392980438,0.0,-0.08313252154058959
2022-03-08,1.1051132392980438,0.0,-0.08313252154058959
2022-03-09,1.1051132392980438,0.0,-0.08313252154058959
2022-03-10,1.1051132392980438,0.0,-0.08313252154058959
2022-03-11,1.1051132392980438,0.0,-0.08313252154058959
2022-03-12,1.1051132392980438,0.0,-0.08313252154058959
2022-03-13,1.1051132392980438,0.0,-0.08313252154058959
2022-03-14,1.1051132392980438,0.0,-0.08313252154058959
2022-03-15,1.1051132392980438,0.0,-0.08313252154058959
2022-03-16,1.1051132392980438,0.0,-0.08313252154058959
2022-03-17,1.1051132392980438,0.0,-0.08313252154058959
2022-03-18,1.1051132392980438,0.0,-0.08313252154058959
2022-03-19,1.1051132392980438,0.0,-0.08313252154058959
2022-03-20,1.1051132392980438,0.0,-0.08313252154058959
2022-03-21,1.1051132392980438,0.0,-0.08313252154058959
2022-03-22,1.1051132392980438,0.0,-0.08313252154058959
2022-03-23,1.1051132392980438,0.0,-0.08313252154058959
2022-03-24,1.1051132392980438,0.0,-0.08313252154058959
2022-03-25,1.1051132392980438,0.0,-0.08313252154058959
2022-03-26,1.1051132392980438,0.0,-0.08313252154058959
2022-03-27,1.1051132392980438,0.0,-0.08313252154058959
2022-03-28,1.1051132392980438,0.0,-0.08313252154058959
2022-03-29,1.1051132392980438,0.0,-0.08313252154058959
2022-03-30,1.1051132392980438,0.0,-0.08313252154058959
2022-03-31,1.1051132392980438,0.0,-0.08313252154058959
2022-04-01,1.1051132392980438,0.0,-0.08313252154058959
2022-04-02,1.1051132392980438,0.0,-0.08313252154058959
2022-04-03,1.1051132392980438,0.0,-0.08313252154058959
2022-04-04,1.1051132392980438,0.0,-0.08313252154058959
2022-04-05,1.1051132392980438,0.0,-0.08313252154058959
2022-04-06,1.1051132392980438,0.0,-0.08313252154058959
2022-04-07,1.1051132392980438,0.0,-0.08313252154058959
2022-04-08,1.1051132392980438,0.0,-0.08313252154058959
2022-04-09,1.1051132392980438,0.0,-0.08313252154058959
2022-04-10,1.1051132392980438,0.0,-0.08313252154058959
2022-04-11,1.1051132392980438,0.0,-0.08313252154058959
2022-04-12,1.1051132392980438,0.0,-0.08313252154058959
2022-04-13,1.1051132392980438,0.0,-0.08313252154058959
2022-04-14,1.1051132392980438,0.0,-0.08313252154058959
2022-04-15,1.1051132392980438,0.0,-0.08313252154058959
2022-04-16,1.1051132392980438,0.0,-0.08313252154058959
2022-04-17,1.1051132392980438,0.0,-0.08313252154058959
2022-04-18,1.1051132392980438,0.0,-0.08313252154058959
2022-04-19,1.1051132392980438,0.0,-0.08313252154058959
2022-04-20,1.1051132392980438,0.0,-0.08313252154058959
2022-04-21,1.1051132392980438,0.0,-0.08313252154058959
2022-04-22,1.1051132392980438,0.0,-0.08313252154058959
2022-04-23,1.1051132392980438,0.0,-0.08313252154058959
2022-04-24,1.1051132392980438,0.0,-0.08313252154058959
2022-04-25,1.1051132392980438,0.0,-0.08313252154058959
2022-04-26,1.1051132392980438,0.0,-0.08313252154058959
2022-04-27,1.1051132392980438,0.0,-0.08313252154058959
2022-04-28,1.1051132392980438,0.0,-0.08313252154058959
2022-04-29,1.1051132392980438,0.0,-0.08313252154058959
2022-04-30,1.1051132392980438,0.0,-0.08313252154058959
2022-05-01,1.1051132392980438,0.0,-0.08313252154058959
2022-05-02,1.1051132392980438,0.0,-0.08313252154058959
2022-05-03,1.1051132392980438,0.0,-0.08313252154058959
2022-05-04,1.1051132392980438,0.0,-0.08313252154058959
2022-05-05,1.1051132392980438,0.0,-0.08313252154058959
2022-05-06,1.1051132392980438,0.0,-0.08313252154058959
2022-05-07,1.1051132392980438,0.0,-0.08313252154058959
2022-05-08,1.1051132392980438,0.0,-0.08313252154058959
2022-05-09,1.1051132392980438,0.0,-0.08313252154058959
2022-05-10,1.1051132392980438,0.0,-0.08313252154058959
2022-05-11,1.1051132392980438,0.0,-0.08313252154058959
2022-05-12,1.1051132392980438,0.0,-0.08313252154058959
2022-05-13,1.1051132392980438,0.0,-0.08313252154058959
2022-05-14,1.1051132392980438,0.0,-0.08313252154058959
2022-05-15,1.1051132392980438,0.0,-0.08313252154058959
2022-05-16,1.1051132392980438,0.0,-0.08313252154058959
2022-05-17,1.1051132392980438,0.0,-0.08313252154058959
2022-05-18,1.1051132392980438,0.0,-0.08313252154058959
2022-05-19,1.1051132392980438,0.0,-0.08313252154058959
2022-05-20,1.1051132392980438,0.0,-0.08313252154058959
2022-05-21,1.1051132392980438,0.0,-0.08313252154058959
2022-05-22,1.1051132392980438,0.0,-0.08313252154058959
2022-05-23,1.1051132392980438,0.0,-0.08313252154058959
2022-05-24,1.1051132392980438,0.0,-0.08313252154058959
2022-05-25,1.1051132392980438,0.0,-0.08313252154058959
2022-05-26,1.1051132392980438,0.0,-0.08313252154058959
2022-05-27,1.1051132392980438,0.0,-0.08313252154058959
2022-05-28,1.1051132392980438,0.0,-0.08313252154058959
2022-05-29,1.1051132392980438,0.0,-0.08313252154058959
2022-05-30,1.1051132392980438,0.0,-0.08313252154058959
2022-05-31,1.1051132392980438,0.0,-0.08313252154058959
2022-06-01,1.1051132392980438,0.0,-0.08313252154058959
2022-06-02,1.1051132392980438,0.0,-0.08313252154058959
2022-06-03,1.1051132392980438,0.0,-0.08313252154058959
2022-06-04,1.1051132392980438,0.0,-0.08313252154058959
2022-06-05,1.1051132392980438,0.0,-0.08313252154058959
2022-06-06,1.1051132392980438,0.0,-0.08313252154058959
2022-06-07,1.1051132392980438,0.0,-0.08313252154058959
2022-06-08,1.1051132392980438,0.0,-0.08313252154058959
2022-06-09,1.1051132392980438,0.0,-0.08313252154058959
2022-06-10,1.1051132392980438,0.0,-0.08313252154058959
2022-06-11,1.1051132392980438,0.0,-0.08313252154058959
2022-06-12,1.1051132392980438,0.0,-0.08313252154058959
2022-06-13,1.1051132392980438,0.0,-0.08313252154058959
2022-06-14,1.1051132392980438,0.0,-0.08313252154058959
